"16820736,""16820991"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16820992,""16821119"",""TH"",""THAILAND"",""PATTANI"",""THAI CHANG"",""8.45358"",""98.539"",""TOT PUBLIC COMPANY LIMITED"""
"16821120,""16821183"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16821184,""16821247"",""TH"",""THAILAND"",""PATTANI"",""THAI CHANG"",""8.45358"",""98.539"",""TOT PUBLIC COMPANY LIMITED"""
"16821248,""16821503"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16821504,""16821759"",""TH"",""THAILAND"",""PATTANI"",""THAI CHANG"",""8.45358"",""98.539"",""TOT PUBLIC COMPANY LIMITED"""
"16821760,""16822271"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16822272,""16822527"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16822528,""16822559"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16822560,""16822575"",""TH"",""THAILAND"",""RAYONG"",""BAN CHANG"",""12.7286"",""101.067"",""TOT PUBLIC COMPANY LIMITED"""
"16822576,""16822591"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16822592,""16822623"",""TH"",""THAILAND"",""CHANTHABURI"",""PHLAPPHLA"",""12.6176"",""102.154"",""TOT PUBLIC COMPANY LIMITED"""
"16822624,""16822783"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16822784,""16822975"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
"16822976,""16823039"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16823040,""16823295"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16823296,""16823327"",""TH"",""THAILAND"",""CHANTHABURI"",""PHLAPPHLA"",""12.6176"",""102.154"",""TOT PUBLIC COMPANY LIMITED"""
"16823328,""16823551"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16823552,""16823679"",""TH"",""THAILAND"",""CHANTHABURI"",""THUNG KHANAN"",""13.2274"",""102.277"",""TOT PUBLIC COMPANY LIMITED"""
"16823680,""16823807"",""TH"",""THAILAND"",""PATTAYA"",""PATTAYA"",""12.9357"",""100.882"",""TOT PUBLIC COMPANY LIMITED"""
"16823808,""16823935"",""TH"",""THAILAND"",""CHANTHABURI"",""THUNG KHANAN"",""13.2274"",""102.277"",""TOT PUBLIC COMPANY LIMITED"""
"16823936,""16824063"",""TH"",""THAILAND"",""CHON BURI"",""SI RACHA"",""13.1748"",""100.931"",""TOT PUBLIC COMPANY LIMITED"""
"16824064,""16824319"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
